trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
77246129685,19:13:30,19:13:30,30382,20,"Ashland/63rd",0,60167
77246129686,21:01:30,21:01:30,30382,20,"Cottage Grove",0,60167
77246129687,19:37:30,19:37:30,30382,20,"Ashland/63rd",0,60167
77246129688,20:13:30,20:13:30,30382,20,"Cottage Grove",0,60167
77246129689,20:37:30,20:37:30,30382,20,"Cottage Grove",0,60167
77246129690,22:22:30,22:22:30,30382,20,"Cottage Grove",0,60167
77246129691,21:25:30,21:25:30,30382,20,"Cottage Grove",0,60167
77246129692,21:52:30,21:52:30,30382,20,"Cottage Grove",0,60167
77246129693,23:52:30,23:52:30,30382,20,"Cottage Grove",0,60167
77246129694,22:52:30,22:52:30,30382,20,"Cottage Grove",0,60167
77246129695,23:22:30,23:22:30,30382,20,"Cottage Grove",0,60167
77246129696,24:22:30,24:22:30,30382,20,"Cottage Grove",0,60167
77246129756,07:21:00,07:21:00,30381,9,"Harlem/Lake",0,31513
77246129757,07:41:00,07:41:00,30381,9,"Harlem/Lake",0,31513
77246129758,08:01:00,08:01:00,30381,9,"Harlem/Lake",0,31513
77246129759,09:01:00,09:01:00,30381,9,"Harlem/Lake",0,31513
77246129760,08:21:00,08:21:00,30381,9,"Harlem/Lake",0,31513
77246129721,16:07:30,16:07:30,30382,20,"Ashland/63rd",0,60167
77246129722,15:27:30,15:27:30,30382,20,"Ashland/63rd",0,60167
77246129723,15:47:30,15:47:30,30382,20,"Ashland/63rd",0,60167
77246129724,17:17:30,17:17:30,30382,20,"Cottage Grove",0,60167
77246129725,16:57:30,16:57:30,30382,20,"Cottage Grove",0,60167
77246129726,18:17:30,18:17:30,30382,20,"Cottage Grove",0,60167
77246129727,18:37:30,18:37:30,30382,20,"Cottage Grove",0,60167
77246129728,17:57:30,17:57:30,30382,20,"Cottage Grove",0,60167
77246129729,20:25:30,20:25:30,30382,20,"Ashland/63rd",0,60167
77246129730,19:01:30,19:01:30,30382,20,"Cottage Grove",0,60167
77246129731,20:01:30,20:01:30,30382,20,"Ashland/63rd",0,60167
77246129732,20:49:30,20:49:30,30382,20,"Ashland/63rd",0,60167
77246129733,21:13:30,21:13:30,30382,20,"Ashland/63rd",0,60167
77246129734,19:25:30,19:25:30,30382,20,"Cottage Grove",0,60167
77246129735,21:37:30,21:37:30,30382,20,"Ashland/63rd",0,60167
77246129736,22:07:30,22:07:30,30382,20,"Ashland/63rd",0,60167
77246129737,22:37:30,22:37:30,30382,20,"Ashland/63rd",0,60167
77246129738,00:37:30,00:37:30,30382,20,"Ashland/63rd",0,60167
77246129739,23:07:30,23:07:30,30382,20,"Ashland/63rd",0,60167
77246129740,23:37:30,23:37:30,30382,20,"Ashland/63rd",0,60167
77246129742,24:07:30,24:07:30,30382,20,"Ashland/63rd",0,60167
77246129743,01:37:30,01:37:30,30382,20,"Ashland/63rd",0,60167
77246129744,01:07:30,01:07:30,30382,20,"Ashland/63rd",0,60167
77246129748,22:09:00,22:09:00,30381,9,"Harlem/Lake",0,40530
77246129750,04:51:00,04:51:00,30381,9,"Harlem/Lake",0,40530
77246129751,05:21:00,05:21:00,30381,9,"Harlem/Lake",0,40530
77246129752,06:06:00,06:06:00,30381,9,"Harlem/Lake",0,31513
77246129753,07:01:00,07:01:00,30381,9,"Harlem/Lake",0,31513
77246129754,06:36:00,06:36:00,30381,9,"Harlem/Lake",0,31513
77246129755,07:51:00,07:51:00,30381,9,"Harlem/Lake",0,40530
77246129761,12:33:00,12:33:00,30381,9,"Harlem/Lake",0,40530
77246129762,10:57:00,10:57:00,30381,9,"Harlem/Lake",0,40530
77246129763,10:33:00,10:33:00,30381,9,"Harlem/Lake",0,40530
77246129764,11:21:00,11:21:00,30381,9,"Harlem/Lake",0,40530
77246129765,12:57:00,12:57:00,30381,9,"Harlem/Lake",0,40530
77246129766,11:45:00,11:45:00,30381,9,"Harlem/Lake",0,40530
77246129767,13:21:00,13:21:00,30381,9,"Harlem/Lake",0,40530
77246129768,13:45:00,13:45:00,30381,9,"Harlem/Lake",0,40530
77246129769,15:09:00,15:09:00,30381,9,"Harlem/Lake",0,31513
77246129770,14:21:00,14:21:00,30381,9,"Harlem/Lake",0,31513
77246129771,14:45:00,14:45:00,30381,9,"Harlem/Lake",0,31513
77246129772,16:51:00,16:51:00,30381,9,"Harlem/Lake",0,31513
77246129773,15:31:00,15:31:00,30381,9,"Harlem/Lake",0,31513
77246129774,15:51:00,15:51:00,30381,9,"Harlem/Lake",0,31513
77246129775,17:11:00,17:11:00,30381,9,"Harlem/Lake",0,31513
77246129776,18:41:00,18:41:00,30381,9,"Harlem/Lake",0,40530
77246129777,17:41:00,17:41:00,30381,9,"Harlem/Lake",0,40530
77246129778,19:45:00,19:45:00,30381,9,"Harlem/Lake",0,40530
77246129779,18:21:00,18:21:00,30381,9,"Harlem/Lake",0,40530
77246129780,19:21:00,19:21:00,30381,9,"Harlem/Lake",0,40530
77246129781,20:09:00,20:09:00,30381,9,"Harlem/Lake",0,40530
77246129782,20:57:00,20:57:00,30381,9,"Harlem/Lake",0,40530
77246129783,20:33:00,20:33:00,30381,9,"Harlem/Lake",0,40530
77246129784,22:36:00,22:36:00,30381,9,"Harlem/Lake",0,40530
77246129785,21:33:00,21:33:00,30381,9,"Harlem/Lake",0,31513
77246129786,21:57:00,21:57:00,30381,9,"Harlem/Lake",0,31513
77246129787,23:06:00,23:06:00,30381,9,"Harlem/Lake",0,40530
77246129788,09:41:00,09:41:00,30381,9,"Harlem/Lake",0,31513
77246129789,23:36:00,23:36:00,30381,9,"Harlem/Lake",0,40530
77246129790,00:36:00,00:36:00,30381,9,"Harlem/Lake",0,40530
77246129791,05:06:00,05:06:00,30381,9,"Harlem/Lake",0,31513
77246129792,24:06:00,24:06:00,30381,9,"Harlem/Lake",0,40530
77246129793,01:06:00,01:06:00,30381,9,"Harlem/Lake",0,40530
77246129794,06:21:00,06:21:00,30381,9,"Harlem/Lake",0,40530
77246129795,04:36:00,04:36:00,30381,9,"Harlem/Lake",0,31513
77246129796,07:31:00,07:31:00,30381,9,"Harlem/Lake",0,40530
77246129797,05:51:00,05:51:00,30381,9,"Harlem/Lake",0,40530
77246129798,06:51:00,06:51:00,30381,9,"Harlem/Lake",0,40530
77246129799,07:11:00,07:11:00,30381,9,"Harlem/Lake",0,40530
77246129800,08:11:00,08:11:00,30381,9,"Harlem/Lake",0,40530
77246129831,23:51:00,23:51:00,30381,9,"Harlem/Lake",0,31513
77246129832,00:21:00,00:21:00,30381,9,"Harlem/Lake",0,31513
77246129833,00:51:00,00:51:00,30381,9,"Harlem/Lake",0,31513
77246129834,23:21:00,23:21:00,30381,9,"Harlem/Lake",0,31513
77246129801,08:31:00,08:31:00,30381,9,"Harlem/Lake",0,40530
77246129802,10:21:00,10:21:00,30381,9,"Harlem/Lake",0,31513
77246129803,09:11:00,09:11:00,30381,9,"Harlem/Lake",0,40530
77246129804,11:09:00,11:09:00,30381,9,"Harlem/Lake",0,31513
77246129805,10:01:00,10:01:00,30381,9,"Harlem/Lake",0,31513
77246129806,10:45:00,10:45:00,30381,9,"Harlem/Lake",0,31513
77246129807,13:09:00,13:09:00,30381,9,"Harlem/Lake",0,31513
77246129808,11:33:00,11:33:00,30381,9,"Harlem/Lake",0,31513
77246129809,12:21:00,12:21:00,30381,9,"Harlem/Lake",0,31513
77246129810,12:45:00,12:45:00,30381,9,"Harlem/Lake",0,31513
77246129811,15:41:00,15:41:00,30381,9,"Harlem/Lake",0,40530
77246129812,14:57:00,14:57:00,30381,9,"Harlem/Lake",0,40530
77246129813,13:33:00,13:33:00,30381,9,"Harlem/Lake",0,31513
77246129814,14:33:00,14:33:00,30381,9,"Harlem/Lake",0,40530
77246129815,15:21:00,15:21:00,30381,9,"Harlem/Lake",0,40530
77246129816,16:21:00,16:21:00,30381,9,"Harlem/Lake",0,40530
77246129817,16:41:00,16:41:00,30381,9,"Harlem/Lake",0,40530
77246129818,17:31:00,17:31:00,30381,9,"Harlem/Lake",0,31513
77246129819,19:33:00,19:33:00,30381,9,"Harlem/Lake",0,31513
77246129820,17:01:00,17:01:00,30381,9,"Harlem/Lake",0,40530
77246129821,18:11:00,18:11:00,30381,9,"Harlem/Lake",0,31513
77246129822,19:11:00,19:11:00,30381,9,"Harlem/Lake",0,31513
77246129823,18:31:00,18:31:00,30381,9,"Harlem/Lake",0,31513
77246129824,18:51:00,18:51:00,30381,9,"Harlem/Lake",0,31513
77246129825,19:57:00,19:57:00,30381,9,"Harlem/Lake",0,31513
77246129826,20:21:00,20:21:00,30381,9,"Harlem/Lake",0,31513
77246129827,21:21:00,21:21:00,30381,9,"Harlem/Lake",0,40530
77246129828,20:45:00,20:45:00,30381,9,"Harlem/Lake",0,31513
77246129829,21:45:00,21:45:00,30381,9,"Harlem/Lake",0,40530
77246129830,22:51:00,22:51:00,30381,9,"Harlem/Lake",0,31513
77246129837,14:57:30,14:57:30,30382,20,"Cottage Grove",0,60167
77246129838,01:21:00,01:21:00,30381,9,"Harlem/Lake",0,31513
77246129839,05:52:30,05:52:30,30382,20,"Ashland/63rd",0,60167
77246129840,14:13:30,14:13:30,30382,20,"Cottage Grove",0,60167
77246129841,05:37:30,05:37:30,30382,20,"Cottage Grove",0,60167
77246129842,22:21:00,22:21:00,30381,9,"Harlem/Lake",0,31513
77246129844,10:11:00,10:11:00,30381,9,"Harlem/Lake",0,40530
77246129845,04:21:00,04:21:00,30381,9,"Harlem/Lake",0,40530
77246129846,08:27:30,08:27:30,30382,20,"Cottage Grove",0,60167
77246129847,08:47:30,08:47:30,30382,20,"Cottage Grove",0,60167
77246129848,14:25:30,14:25:30,30382,20,"Ashland/63rd",0,60167
77246129849,14:37:30,14:37:30,30382,20,"Cottage Grove",0,60167
77246129850,13:57:00,13:57:00,30381,9,"Harlem/Lake",0,31513
77246129851,17:21:00,17:21:00,30381,9,"Harlem/Lake",0,40530
77246129852,09:17:30,09:17:30,30382,20,"Ashland/63rd",0,60167
77246129853,09:51:00,09:51:00,30381,9,"Harlem/Lake",0,40530
77246129854,16:31:00,16:31:00,30381,9,"Harlem/Lake",0,31513
77246129855,18:07:30,18:07:30,30382,20,"Ashland/63rd",0,60167
77246129856,19:01:00,19:01:00,30381,9,"Harlem/Lake",0,40530
77246129857,11:57:00,11:57:00,30381,9,"Harlem/Lake",0,31513
77246129858,11:01:30,11:01:30,30382,20,"Cottage Grove",0,60167
77246129859,21:09:00,21:09:00,30381,9,"Harlem/Lake",0,31513
77246129860,14:09:00,14:09:00,30381,9,"Harlem/Lake",0,40530
77246129861,12:09:00,12:09:00,30381,9,"Harlem/Lake",0,40530
77246129862,13:01:30,13:01:30,30382,20,"Cottage Grove",0,60167
77246129863,12:13:30,12:13:30,30382,20,"Cottage Grove",0,60167
77246129864,19:49:30,19:49:30,30382,20,"Cottage Grove",0,60167
77246129865,07:07:30,07:07:30,30382,20,"Cottage Grove",0,60167
77246129866,09:21:00,09:21:00,30381,9,"Harlem/Lake",0,31513
77246129867,08:51:00,08:51:00,30381,9,"Harlem/Lake",0,40530
77246129868,08:07:30,08:07:30,30382,20,"Cottage Grove",0,60167
77246129869,08:17:30,08:17:30,30382,20,"Ashland/63rd",0,60167
77246129870,08:41:00,08:41:00,30381,9,"Harlem/Lake",0,31513
77246129871,15:17:30,15:17:30,30382,20,"Cottage Grove",0,60167
77246129872,09:31:00,09:31:00,30381,9,"Harlem/Lake",0,40530
77246129873,16:37:30,16:37:30,30382,20,"Cottage Grove",0,60167
77246129874,17:27:30,17:27:30,30382,20,"Ashland/63rd",0,60167
77246129875,16:27:30,16:27:30,30382,20,"Ashland/63rd",0,60167
77246129876,17:37:30,17:37:30,30382,20,"Cottage Grove",0,60167
77246129877,17:51:00,17:51:00,30381,9,"Harlem/Lake",0,31513
77246129939,21:07:30,21:07:30,30382,20,"Ashland/63rd",0,60167
77246129940,21:37:30,21:37:30,30382,20,"Ashland/63rd",0,60167
77246129941,22:07:30,22:07:30,30382,20,"Ashland/63rd",0,60167
77246129942,22:37:30,22:37:30,30382,20,"Ashland/63rd",0,60167
77246129943,23:07:30,23:07:30,30382,20,"Ashland/63rd",0,60167
77246129878,18:01:00,18:01:00,30381,9,"Harlem/Lake",0,40530
77246129879,16:11:00,16:11:00,30381,9,"Harlem/Lake",0,31513
77246129880,16:01:00,16:01:00,30381,9,"Harlem/Lake",0,40530
77246129881,05:36:00,05:36:00,30381,9,"Harlem/Lake",0,31513
77246129914,07:22:30,07:22:30,30382,20,"Ashland/63rd",0,60167
77246129915,07:52:30,07:52:30,30382,20,"Ashland/63rd",0,60167
77246129916,08:22:30,08:22:30,30382,20,"Ashland/63rd",0,60167
77246129917,08:52:30,08:52:30,30382,20,"Ashland/63rd",0,60167
77246129918,09:37:30,09:37:30,30382,20,"Cottage Grove",0,60167
77246129919,10:22:30,10:22:30,30382,20,"Ashland/63rd",0,60167
77246129920,10:49:30,10:49:30,30382,20,"Ashland/63rd",0,60167
77246129921,11:25:30,11:25:30,30382,20,"Cottage Grove",0,60167
77246129922,11:49:30,11:49:30,30382,20,"Cottage Grove",0,60167
77246129923,12:25:30,12:25:30,30382,20,"Ashland/63rd",0,60167
77246129924,12:49:30,12:49:30,30382,20,"Ashland/63rd",0,60167
77246129925,13:25:30,13:25:30,30382,20,"Cottage Grove",0,60167
77246129926,13:49:30,13:49:30,30382,20,"Cottage Grove",0,60167
77246129927,15:52:30,15:52:30,30382,20,"Cottage Grove",0,60167
77246129928,14:25:30,14:25:30,30382,20,"Ashland/63rd",0,60167
77246129929,14:49:30,14:49:30,30382,20,"Ashland/63rd",0,60167
77246129930,15:25:30,15:25:30,30382,20,"Cottage Grove",0,60167
77246129931,16:37:30,16:37:30,30382,20,"Ashland/63rd",0,60167
77246129932,17:22:30,17:22:30,30382,20,"Cottage Grove",0,60167
77246129933,17:52:30,17:52:30,30382,20,"Cottage Grove",0,60167
77246129934,18:37:30,18:37:30,30382,20,"Ashland/63rd",0,60167
77246129935,19:07:30,19:07:30,30382,20,"Ashland/63rd",0,60167
77246129936,19:37:30,19:37:30,30382,20,"Ashland/63rd",0,60167
77246129937,20:07:30,20:07:30,30382,20,"Ashland/63rd",0,60167
77246129938,20:37:30,20:37:30,30382,20,"Ashland/63rd",0,60167
77246129944,01:07:30,01:07:30,30382,20,"Ashland/63rd",0,60167
77246129945,23:37:30,23:37:30,30382,20,"Ashland/63rd",0,60167
77246129946,24:07:30,24:07:30,30382,20,"Ashland/63rd",0,60167
77246129947,00:37:30,00:37:30,30382,20,"Ashland/63rd",0,60167
77246129948,07:37:30,07:37:30,30382,20,"Cottage Grove",0,60167
77246129949,08:07:30,08:07:30,30382,20,"Cottage Grove",0,60167
77246129950,01:37:30,01:37:30,30382,20,"Ashland/63rd",0,60167
77246129951,11:13:30,11:13:30,30382,20,"Ashland/63rd",0,60167
77246129952,07:07:30,07:07:30,30382,20,"Cottage Grove",0,60167
77246129953,08:37:30,08:37:30,30382,20,"Cottage Grove",0,60167
77246129954,09:52:30,09:52:30,30382,20,"Ashland/63rd",0,60167
77246129955,10:07:30,10:07:30,30382,20,"Cottage Grove",0,60167
77246129956,09:07:30,09:07:30,30382,20,"Cottage Grove",0,60167
77246129957,09:22:30,09:22:30,30382,20,"Ashland/63rd",0,60167
77246129958,11:37:30,11:37:30,30382,20,"Ashland/63rd",0,60167
77246129959,12:01:30,12:01:30,30382,20,"Ashland/63rd",0,60167
77246129960,10:37:30,10:37:30,30382,20,"Cottage Grove",0,60167
77246129961,11:01:30,11:01:30,30382,20,"Cottage Grove",0,60167
77246129962,14:13:30,14:13:30,30382,20,"Cottage Grove",0,60167
77246129963,12:13:30,12:13:30,30382,20,"Cottage Grove",0,60167
77246129964,12:37:30,12:37:30,30382,20,"Cottage Grove",0,60167
77246129965,13:01:30,13:01:30,30382,20,"Cottage Grove",0,60167
77246129966,13:13:30,13:13:30,30382,20,"Ashland/63rd",0,60167
77246129967,13:37:30,13:37:30,30382,20,"Ashland/63rd",0,60167
77246129968,15:37:30,15:37:30,30382,20,"Ashland/63rd",0,60167
77246129969,14:01:30,14:01:30,30382,20,"Ashland/63rd",0,60167
77246129970,14:37:30,14:37:30,30382,20,"Cottage Grove",0,60167
77246129971,15:01:30,15:01:30,30382,20,"Cottage Grove",0,60167
77246129972,16:22:30,16:22:30,30382,20,"Cottage Grove",0,60167
77246129973,15:13:30,15:13:30,30382,20,"Ashland/63rd",0,60167
77246129974,16:07:30,16:07:30,30382,20,"Ashland/63rd",0,60167
77246129975,16:52:30,16:52:30,30382,20,"Cottage Grove",0,60167
77246129976,18:07:30,18:07:30,30382,20,"Ashland/63rd",0,60167
77246129977,17:07:30,17:07:30,30382,20,"Ashland/63rd",0,60167
77246129978,17:37:30,17:37:30,30382,20,"Ashland/63rd",0,60167
77246129979,18:22:30,18:22:30,30382,20,"Cottage Grove",0,60167
77246129980,18:52:30,18:52:30,30382,20,"Cottage Grove",0,60167
77246129981,19:22:30,19:22:30,30382,20,"Cottage Grove",0,60167
77246129982,19:52:30,19:52:30,30382,20,"Cottage Grove",0,60167
77246130021,15:34:00,15:34:00,30381,9,"Harlem/Lake",0,31513
77246130022,14:10:00,14:10:00,30381,9,"Harlem/Lake",0,40530
77246130023,14:34:00,14:34:00,30381,9,"Harlem/Lake",0,40530
77246130024,13:58:00,13:58:00,30381,9,"Harlem/Lake",0,31513
77246130025,15:58:00,15:58:00,30381,9,"Harlem/Lake",0,31513
77246129983,20:52:30,20:52:30,30382,20,"Cottage Grove",0,60167
77246129984,20:22:30,20:22:30,30382,20,"Cottage Grove",0,60167
77246129985,22:52:30,22:52:30,30382,20,"Cottage Grove",0,60167
77246129986,22:22:30,22:22:30,30382,20,"Cottage Grove",0,60167
77246129987,21:52:30,21:52:30,30382,20,"Cottage Grove",0,60167
77246129988,23:22:30,23:22:30,30382,20,"Cottage Grove",0,60167
77246129989,23:52:30,23:52:30,30382,20,"Cottage Grove",0,60167
77246129990,21:22:30,21:22:30,30382,20,"Cottage Grove",0,60167
77246129991,01:22:30,01:22:30,30382,20,"Cottage Grove",0,60167
77246129993,24:22:30,24:22:30,30382,20,"Cottage Grove",0,60167
77246129994,00:52:30,00:52:30,30382,20,"Cottage Grove",0,60167
77246130001,08:51:00,08:51:00,30381,9,"Harlem/Lake",0,40530
77246130002,09:06:00,09:06:00,30381,9,"Harlem/Lake",0,31513
77246130004,06:51:00,06:51:00,30381,9,"Harlem/Lake",0,40530
77246130005,07:21:00,07:21:00,30381,9,"Harlem/Lake",0,40530
77246130006,07:51:00,07:51:00,30381,9,"Harlem/Lake",0,40530
77246130007,08:21:00,08:21:00,30381,9,"Harlem/Lake",0,40530
77246130008,09:36:00,09:36:00,30381,9,"Harlem/Lake",0,31513
77246130009,10:06:00,10:06:00,30381,9,"Harlem/Lake",0,31513
77246130010,10:51:00,10:51:00,30381,9,"Harlem/Lake",0,40530
77246130011,11:06:00,11:06:00,30381,9,"Harlem/Lake",0,31513
77246130012,10:21:00,10:21:00,30381,9,"Harlem/Lake",0,40530
77246130013,11:34:00,11:34:00,30381,9,"Harlem/Lake",0,31513
77246130014,11:58:00,11:58:00,30381,9,"Harlem/Lake",0,31513
77246130015,12:10:00,12:10:00,30381,9,"Harlem/Lake",0,40530
77246130016,12:34:00,12:34:00,30381,9,"Harlem/Lake",0,40530
77246130017,12:58:00,12:58:00,30381,9,"Harlem/Lake",0,40530
77246130018,13:10:00,13:10:00,30381,9,"Harlem/Lake",0,31513
77246130019,14:58:00,14:58:00,30381,9,"Harlem/Lake",0,40530
77246130020,13:34:00,13:34:00,30381,9,"Harlem/Lake",0,31513
77246130026,16:36:00,16:36:00,30381,9,"Harlem/Lake",0,40530
77246130027,15:10:00,15:10:00,30381,9,"Harlem/Lake",0,31513
77246130028,16:10:00,16:10:00,30381,9,"Harlem/Lake",0,40530
77246130029,17:06:00,17:06:00,30381,9,"Harlem/Lake",0,40530
77246130030,17:21:00,17:21:00,30381,9,"Harlem/Lake",0,31513
77246130031,17:51:00,17:51:00,30381,9,"Harlem/Lake",0,31513
77246130032,20:36:00,20:36:00,30381,9,"Harlem/Lake",0,40530
77246130033,20:06:00,20:06:00,30381,9,"Harlem/Lake",0,40530
77246130034,21:06:00,21:06:00,30381,9,"Harlem/Lake",0,40530
77246130035,18:06:00,18:06:00,30381,9,"Harlem/Lake",0,40530
77246130036,18:36:00,18:36:00,30381,9,"Harlem/Lake",0,40530
77246130037,19:36:00,19:36:00,30381,9,"Harlem/Lake",0,40530
77246130038,22:06:00,22:06:00,30381,9,"Harlem/Lake",0,40530
77246130039,21:36:00,21:36:00,30381,9,"Harlem/Lake",0,40530
77246130040,22:36:00,22:36:00,30381,9,"Harlem/Lake",0,40530
77246130041,24:06:00,24:06:00,30381,9,"Harlem/Lake",0,40530
77246130042,00:36:00,00:36:00,30381,9,"Harlem/Lake",0,40530
77246130043,23:06:00,23:06:00,30381,9,"Harlem/Lake",0,40530
77246130044,23:36:00,23:36:00,30381,9,"Harlem/Lake",0,40530
77246130045,08:06:00,08:06:00,30381,9,"Harlem/Lake",0,31513
77246130046,01:06:00,01:06:00,30381,9,"Harlem/Lake",0,40530
77246130047,07:06:00,07:06:00,30381,9,"Harlem/Lake",0,31513
77246130048,07:36:00,07:36:00,30381,9,"Harlem/Lake",0,31513
77246130049,08:36:00,08:36:00,30381,9,"Harlem/Lake",0,31513
77246130050,09:21:00,09:21:00,30381,9,"Harlem/Lake",0,40530
77246130051,10:36:00,10:36:00,30381,9,"Harlem/Lake",0,31513
77246130052,09:51:00,09:51:00,30381,9,"Harlem/Lake",0,40530
77246130053,13:22:00,13:22:00,30381,9,"Harlem/Lake",0,40530
77246130054,11:46:00,11:46:00,30381,9,"Harlem/Lake",0,40530
77246130055,12:46:00,12:46:00,30381,9,"Harlem/Lake",0,31513
77246130056,14:22:00,14:22:00,30381,9,"Harlem/Lake",0,31513
77246130057,11:21:00,11:21:00,30381,9,"Harlem/Lake",0,40530
77246130058,12:22:00,12:22:00,30381,9,"Harlem/Lake",0,31513
77246130059,15:22:00,15:22:00,30381,9,"Harlem/Lake",0,40530
77246130060,16:22:00,16:22:00,30381,9,"Harlem/Lake",0,31513
77246130061,13:46:00,13:46:00,30381,9,"Harlem/Lake",0,40530
77246130062,14:46:00,14:46:00,30381,9,"Harlem/Lake",0,31513
77246130063,15:46:00,15:46:00,30381,9,"Harlem/Lake",0,40530
77246130064,20:21:00,20:21:00,30381,9,"Harlem/Lake",0,31513
77246130065,16:51:00,16:51:00,30381,9,"Harlem/Lake",0,31513
77246130119,09:01:30,09:01:30,30382,20,"Cottage Grove",0,60167
77246130120,09:58:00,09:58:00,30381,9,"Harlem/Lake",0,31513
77246130121,11:13:30,11:13:30,30382,20,"Ashland/63rd",0,60167
77246130122,12:10:00,12:10:00,30381,9,"Harlem/Lake",0,40530
77246130123,13:25:30,13:25:30,30382,20,"Cottage Grove",0,60167
77246130066,21:21:00,21:21:00,30381,9,"Harlem/Lake",0,31513
77246130067,17:36:00,17:36:00,30381,9,"Harlem/Lake",0,40530
77246130068,18:21:00,18:21:00,30381,9,"Harlem/Lake",0,31513
77246130069,22:21:00,22:21:00,30381,9,"Harlem/Lake",0,31513
77246130070,18:51:00,18:51:00,30381,9,"Harlem/Lake",0,31513
77246130071,19:21:00,19:21:00,30381,9,"Harlem/Lake",0,31513
77246130072,19:51:00,19:51:00,30381,9,"Harlem/Lake",0,31513
77246130073,22:51:00,22:51:00,30381,9,"Harlem/Lake",0,31513
77246130074,20:51:00,20:51:00,30381,9,"Harlem/Lake",0,31513
77246130075,21:51:00,21:51:00,30381,9,"Harlem/Lake",0,31513
77246130076,23:21:00,23:21:00,30381,9,"Harlem/Lake",0,31513
77246130077,23:51:00,23:51:00,30381,9,"Harlem/Lake",0,31513
77246130078,19:06:00,19:06:00,30381,9,"Harlem/Lake",0,40530
