route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
Red,108015,802485953841,0,80022486236,308000008,0,1,R824
Red,108015,802485953842,1,80022486236,308000008,1,1,R824
Red,108015,802485953851,0,80022486238,308000008,0,1,R826
Red,108015,802485953852,1,80022486238,308000008,1,1,R826
Red,108015,802485953861,0,80022486243,308000008,0,1,R817
Red,108015,802485953862,1,80022486243,308000008,1,1,R817
Red,108015,802485953871,0,80022486235,308000008,0,1,R926
Red,108015,802485953872,1,80022486235,308000008,1,1,R926
Red,108015,802485953881,0,80022486239,308000008,0,1,R827
Red,108015,802485953882,1,80022486239,308000008,1,1,R827
Red,108015,802485953911,0,80022486240,308000008,0,1,R828
Red,108015,802485953912,1,80022486240,308000008,1,1,R828
Red,108015,802485953921,0,80022486241,308000008,0,1,R829
Red,108015,802485953922,1,80022486241,308000008,1,1,R829
Red,108015,802485953941,0,80022486231,308000008,0,1,R922
Red,108015,802485953942,1,80022486231,308000008,1,1,R922
Red,108015,802485953951,0,80022486232,308000008,0,1,R923
Red,108015,802485953952,1,80022486232,308000008,1,1,R923
Red,108009,802485952841,0,80022486231,308000008,0,1,R828
Red,108009,802485952842,1,80022486231,308000008,1,1,R828
Red,108009,802485952851,0,80022486232,308000008,0,1,R829
Red,108009,802485952852,1,80022486232,308000008,1,1,R829
Red,108009,802485952861,0,80022486239,308000008,0,1,R825
Red,108009,802485952862,1,80022486239,308000008,1,1,R825
Red,108009,802485952871,0,80022486233,308000008,0,1,R901
Red,108009,802485952872,1,80022486233,308000008,1,1,R901
Red,108009,802485952881,0,80022486240,308000008,0,1,R826
Red,108009,802485952882,1,80022486240,308000008,1,1,R826
Red,108009,802485952891,0,80022486234,308000008,0,1,R902
Red,108009,802485952892,1,80022486234,308000008,1,1,R902
Red,108009,802485952901,0,80022486236,308000008,0,1,R904
Red,108009,802485952902,1,80022486236,308000008,1,1,R904
Red,108009,802485952911,0,80022486237,308000008,0,1,R905
Red,108009,802485952912,1,80022486237,308000008,1,1,R905
Red,108009,802485952921,0,80022486238,308000008,0,1,R801
Red,108009,802485952922,1,80022486238,308000008,1,1,R801
Red,108009,802485952931,0,80022486239,308000008,0,1,R802
Red,108009,802485952932,1,80022486239,308000008,1,1,R802
Red,108009,802485952941,0,80022486241,308000008,0,1,R803
Red,108009,802485952942,1,80022486241,308000008,1,1,R803
Red,108009,802485952951,0,80022486230,308000008,0,1,R804
Red,108009,802485952952,1,80022486230,308000008,1,1,R804
Red,108009,802485952961,0,80022486233,308000008,0,1,R807
Red,108009,802485952962,1,80022486233,308000008,1,1,R807
Red,108009,802485952971,0,80022486231,308000008,0,1,R805
Red,108009,802485952972,1,80022486231,308000008,1,1,R805
Red,108009,802485952981,0,80022486243,308000008,0,1,R901
Red,108009,802485952982,1,80022486243,308000008,1,1,R901
Red,108009,802485952991,0,80022486235,308000008,0,1,R903
Red,108009,802485952992,1,80022486235,308000008,1,1,R903
Red,108009,802485953001,0,80022486237,308000008,0,1,R904
Red,108009,802485953002,1,80022486237,308000008,1,1,R904
Red,108009,802485953011,0,80022486236,308000008,0,1,R808
Red,108009,802485953012,1,80022486236,308000008,1,1,R808
Red,108009,802485953021,0,80022486232,308000008,0,1,R806
Red,108009,802485953022,1,80022486232,308000008,1,1,R806
Red,108009,802485953031,0,80022486231,308000008,0,1,R805
Red,108009,802485953032,1,80022486231,308000008,1,1,R805
Red,108009,802485953041,0,80022486234,308000008,0,1,R902
Red,108009,802485953042,1,80022486234,308000008,1,1,R902
Red,108009,802485953051,0,80022486239,308000008,0,1,R802
Red,108009,802485953052,1,80022486239,308000008,1,1,R802
Red,108009,802485953061,0,80022486238,308000008,0,1,R801
Red,108009,802485953062,1,80022486238,308000008,1,1,R801
Red,108009,802485953071,0,80022486230,308000008,0,1,R804
Red,108009,802485953072,1,80022486230,308000008,1,1,R804
Red,108009,802485953081,0,80022486240,308000008,0,1,R906
Red,108009,802485953082,1,80022486240,308000008,1,1,R906
Red,108009,802485953091,0,80022486241,308000008,0,1,R803
Red,108009,802485953092,1,80022486241,308000008,1,1,R803
Red,108009,802485953101,0,80022486233,308000008,0,1,R807
Red,108009,802485953102,1,80022486233,308000008,1,1,R807
Red,108009,802485953111,0,80022486232,308000008,0,1,R806
Red,108009,802485953112,1,80022486232,308000008,1,1,R806
Red,108009,802485953121,0,80022486235,308000008,0,1,R901
Red,108009,802485953122,1,80022486235,308000008,1,1,R901
Red,108009,802485953131,0,80022486243,308000008,0,1,R907
Red,108009,802485953132,1,80022486243,308000008,1,1,R907
Red,108009,802485953141,0,80022486234,308000008,0,1,R908
Red,108009,802485953142,1,80022486234,308000008,1,1,R908
Red,108009,802485953151,0,80022486236,308000008,0,1,R808
Red,108009,802485953152,1,80022486236,308000008,1,1,R808
Red,108009,802485953161,0,80022486237,308000008,0,1,R809
Red,108009,802485953162,1,80022486237,308000008,1,1,R809
Red,108009,802485953171,0,80022486244,308000008,0,1,R902
Red,108009,802485953172,1,80022486244,308000008,1,1,R902
Red,108009,802485953181,0,80022486238,308000008,0,1,R810
Red,108009,802485953182,1,80022486238,308000008,1,1,R810
Red,108009,802485953191,0,80022486239,308000008,0,1,R904
Red,108009,802485953192,1,80022486239,308000008,1,1,R904
Red,108009,802485953201,0,80022486230,308000008,0,1,R801
Red,108009,802485953202,1,80022486230,308000008,1,1,R801
Red,108009,802485953211,0,80022486240,308000008,0,1,R909
Red,108009,802485953212,1,80022486240,308000008,1,1,R909
Red,108009,802485953221,0,80022486242,308000008,0,1,R802
Red,108009,802485953222,1,80022486242,308000008,1,1,R802
Red,108009,802485953231,0,80022486241,308000008,0,1,R903
Red,108009,802485953232,1,80022486241,308000008,1,1,R903
Red,108009,802485953241,0,80022486232,308000008,0,1,R910
Red,108009,802485953242,1,80022486232,308000008,1,1,R910
Red,108009,802485953251,0,80022486231,308000008,0,1,R905
Red,108009,802485953252,1,80022486231,308000008,1,1,R905
Red,108009,802485953261,0,80022486233,308000008,0,1,R804
Red,108009,802485953262,1,80022486233,308000008,1,1,R804
Red,108009,802485953271,0,80022486243,308000008,0,1,R812
Red,108009,802485953272,1,80022486243,308000008,1,1,R812
Red,108009,802485953281,0,80022486234,308000008,0,1,R906
Red,108009,802485953282,1,80022486234,308000008,1,1,R906
Red,108009,802485953291,0,80022486280,308000008,0,1,R806
Red,108009,802485953292,1,80022486280,308000008,1,1,R806
Red,108009,802485953301,0,80022486235,308000008,0,1,R911
Red,108009,802485953302,1,80022486235,308000008,1,1,R911
Red,108009,802485953311,0,80022486236,308000008,0,1,R813
Red,108009,802485953312,1,80022486236,308000008,1,1,R813
Red,108009,802485953321,0,80022486237,308000008,0,1,R907
Red,108009,802485953322,1,80022486237,308000008,1,1,R907
Red,108009,802485953331,0,80022486238,308000008,0,1,R807
Red,108009,802485953332,1,80022486238,308000008,1,1,R807
Red,108009,802485953341,0,80022486244,308000008,0,1,R814
Red,108009,802485953342,1,80022486244,308000008,1,1,R814
Red,108009,802485953351,0,80022486239,308000008,0,1,R809
Red,108009,802485953352,1,80022486239,308000008,1,1,R809
Red,108009,802485953361,0,80022486240,308000008,0,1,R909
Red,108009,802485953362,1,80022486240,308000008,1,1,R909
Red,108009,802485953371,0,80022486231,308000008,0,1,R912
Red,108009,802485953372,1,80022486231,308000008,1,1,R912
Red,108009,802485953381,0,80022486243,308000008,0,1,R811
Red,108009,802485953382,1,80022486243,308000008,1,1,R811
Red,108009,802485953391,0,80022486241,308000008,0,1,R908
Red,108009,802485953392,1,80022486241,308000008,1,1,R908
Red,108009,802485953401,0,80022486230,308000008,0,1,R808
Red,108009,802485953402,1,80022486230,308000008,1,1,R808
Red,108009,802485953411,0,80022486242,308000008,0,1,R815
Red,108009,802485953412,1,80022486242,308000008,1,1,R815
Red,108009,802485953421,0,80022486232,308000008,0,1,R910
Red,108009,802485953422,1,80022486232,308000008,1,1,R910
Red,108009,802485953431,0,80022486233,308000008,0,1,R810
Red,108009,802485953432,1,80022486233,308000008,1,1,R810
Red,108009,802485953441,0,80022486234,308000008,0,1,R913
Red,108009,802485953442,1,80022486234,308000008,1,1,R913
Red,108009,802485953451,0,80022486235,308000008,0,1,R911
Red,108009,802485953452,1,80022486235,308000008,1,1,R911
Red,108009,802485953461,0,80022486236,308000008,0,1,R914
Red,108009,802485953462,1,80022486236,308000008,1,1,R914
Red,108009,802485953471,0,80022486280,308000008,0,1,R812
Red,108009,802485953472,1,80022486280,308000008,1,1,R812
Red,108006,802485949051,0,80022486226,308000008,0,1,R812
Red,108006,802485949052,1,80022486226,308000008,1,1,R812
Red,108006,802485949061,0,80022486227,308000008,0,1,R915
Red,108006,802485949062,1,80022486227,308000008,1,1,R915
Red,108006,802485949071,0,80022486216,308000008,0,1,R916
Red,108006,802485949072,1,80022486216,308000008,1,1,R916
Red,108006,802485949081,0,80022486221,308000008,0,1,R814
Red,108006,802485949082,1,80022486221,308000008,1,1,R814
Red,108006,802485949091,0,80022486224,308000008,0,1,R912
Red,108006,802485949092,1,80022486224,308000008,1,1,R912
Red,108006,802485949101,0,80022486220,308000008,0,1,R924
Red,108006,802485949102,1,80022486220,308000008,1,1,R924
Red,108006,802485949111,0,80022486222,308000008,0,1,R922
Red,108006,802485949112,1,80022486222,308000008,1,1,R922
Red,108006,802485949121,0,80022486228,308000008,0,1,R926
Red,108006,802485949122,1,80022486228,308000008,1,1,R926
Red,108006,802485949131,0,80022486223,308000008,0,1,R923
Red,108006,802485949132,1,80022486223,308000008,1,1,R923
Red,108006,802485949141,0,80022486229,308000008,0,1,R913
Red,108006,802485949142,1,80022486229,308000008,1,1,R913
Red,108006,802485949151,0,80022486214,308000008,0,1,R925
Red,108006,802485949152,1,80022486214,308000008,1,1,R925
Red,108006,802485949161,0,80022486217,308000008,0,1,R824
Red,108006,802485949162,1,80022486217,308000008,1,1,R824
Red,108006,802485949171,0,80022486226,308000008,0,1,R826
Red,108006,802485949172,1,80022486226,308000008,1,1,R826
Red,108006,802485949181,0,80022486219,308000008,0,1,R825
Red,108006,802485949182,1,80022486219,308000008,1,1,R825
Red,108006,802485949191,0,80022486218,308000008,0,1,R818
Red,108006,802485949192,1,80022486218,308000008,1,1,R818
Red,108006,802485949201,0,80022486225,308000008,0,1,R815
Red,108006,802485949202,1,80022486225,308000008,1,1,R815
Red,108006,802485949211,0,80022486216,308000008,0,1,R816
Red,108006,802485949212,1,80022486216,308000008,1,1,R816
Red,108006,802485949221,0,80022486221,308000008,0,1,R829
Red,108006,802485949222,1,80022486221,308000008,1,1,R829
Red,108006,802485949231,0,80022486224,308000008,0,1,R914
Red,108006,802485949232,1,80022486224,308000008,1,1,R914
Red,108006,802485949241,0,80022486223,308000008,0,1,R923
Red,108006,802485949242,1,80022486223,308000008,1,1,R923
Red,108006,802485949251,0,80022486220,308000008,0,1,R922
Red,108006,802485949252,1,80022486220,308000008,1,1,R922
Red,108006,802485949351,0,80022486227,308000008,0,1,R827
Red,108006,802485949352,1,80022486227,308000008,1,1,R827
Red,108006,802485949361,0,80022486215,308000008,0,1,R828
Red,108006,802485949362,1,80022486215,308000008,1,1,R828
Red,108006,802485949421,0,80022486222,308000008,0,1,R915
Red,108006,802485949422,1,80022486222,308000008,1,1,R915
Red,108006,802485949431,0,80022486214,308000008,0,1,R925
Red,108006,802485949432,1,80022486214,308000008,1,1,R925
Red,108006,802485949631,0,80022486221,308000008,0,1,R826
Red,108006,802485949632,1,80022486221,308000008,1,1,R826
Red,108006,802485949681,0,80022486222,308000008,0,1,R827
Red,108006,802485949682,1,80022486222,308000008,1,1,R827
Red,108006,802485949701,0,80022486223,308000008,0,1,R828
Red,108006,802485949702,1,80022486223,308000008,1,1,R828
Red,108006,802485949731,0,80022486220,308000008,0,1,R829
Red,108006,802485949732,1,80022486220,308000008,1,1,R829
Red,108006,802485949751,0,80022486219,308000008,0,1,R924
Red,108006,802485949752,1,80022486219,308000008,1,1,R924
Red,108006,802485949771,0,80022486214,308000008,0,1,R901
Red,108006,802485949772,1,80022486214,308000008,1,1,R901
Red,108006,802485949781,0,80022486219,308000008,0,1,R903
Red,108006,802485949782,1,80022486219,308000008,1,1,R903
Red,108006,802485949811,0,80022486218,308000008,0,1,R925
Red,108006,802485949812,1,80022486218,308000008,1,1,R925
Red,108006,802485949841,0,80022486225,308000008,0,1,R926
Red,108006,802485949842,1,80022486225,308000008,1,1,R926
Red,108006,802485949861,0,80022486215,308000008,0,1,R825
Red,108006,802485949862,1,80022486215,308000008,1,1,R825
Red,108006,802485949881,0,80022486216,308000008,0,1,R824
Red,108006,802485949882,1,80022486216,308000008,1,1,R824
Red,108006,802485949891,0,80022486217,308000008,0,1,R902
Red,108006,802485949892,1,80022486217,308000008,1,1,R902
Red,108006,802485949941,0,80022486217,308000008,0,1,R808
Red,108006,802485949942,1,80022486217,308000008,1,1,R808
Red,108006,802485949951,0,80022486221,308000008,0,1,R905
Red,108006,802485949952,1,80022486221,308000008,1,1,R905
Red,108006,802485949961,0,80022486220,308000008,0,1,R812
Red,108006,802485949962,1,80022486220,308000008,1,1,R812
Red,108006,802485949971,0,80022486226,308000008,0,1,R813
Red,108006,802485949972,1,80022486226,308000008,1,1,R813
Red,108006,802485949981,0,80022486216,308000008,0,1,R801
Red,108006,802485949982,1,80022486216,308000008,1,1,R801
Red,108006,802485949991,0,80022486220,308000008,0,1,R812
Red,108006,802485949992,1,80022486220,308000008,1,1,R812
Red,108006,802485950001,0,80022486219,308000008,0,1,R914
Red,108006,802485950002,1,80022486219,308000008,1,1,R914
Red,108006,802485950021,0,80022486229,308000008,0,1,R913
Red,108006,802485950022,1,80022486229,308000008,1,1,R913
Red,108006,802485951461,0,80022486229,308000008,0,1,R916
Red,108006,802485951462,1,80022486229,308000008,1,1,R916
Red,108008,802485949261,0,80022486227,308000008,0,1,R824
Red,108008,802485949262,1,80022486227,308000008,1,1,R824
Red,108008,802485949271,0,80022486217,308000008,0,1,R924
Red,108008,802485949272,1,80022486217,308000008,1,1,R924
Red,108008,802485949281,0,80022486225,308000008,0,1,R819
Red,108008,802485949282,1,80022486225,308000008,1,1,R819
Red,108008,802485949291,0,80022486219,308000008,0,1,R817
Red,108008,802485949292,1,80022486219,308000008,1,1,R817
Red,108008,802485949301,0,80022486228,308000008,0,1,R926
Red,108008,802485949302,1,80022486228,308000008,1,1,R926
Red,108008,802485949311,0,80022486229,308000008,0,1,R829
Red,108008,802485949312,1,80022486229,308000008,1,1,R829
Red,108008,802485949321,0,80022486218,308000008,0,1,R818
Red,108008,802485949322,1,80022486218,308000008,1,1,R818
Red,108008,802485949331,0,80022486224,308000008,0,1,R827
Red,108008,802485949332,1,80022486224,308000008,1,1,R827
Red,108008,802485949341,0,80022486220,308000008,0,1,R922
Red,108008,802485949342,1,80022486220,308000008,1,1,R922
Red,108008,802485949371,0,80022486228,308000008,0,1,R923
Red,108008,802485949372,1,80022486228,308000008,1,1,R923
Red,108008,802485949391,0,80022486216,308000008,0,1,R825
Red,108008,802485949392,1,80022486216,308000008,1,1,R825
Red,108008,802485949411,0,80022486222,308000008,0,1,R828
Red,108008,802485949412,1,80022486222,308000008,1,1,R828
Red,108008,802485949871,0,80022486221,308000008,0,1,R826
Red,108008,802485949872,1,80022486221,308000008,1,1,R826
Red,108009,802485952771,0,80022486236,308000008,0,1,R925
Red,108009,802485952772,1,80022486236,308000008,1,1,R925
Red,108009,802485952801,0,80022486235,308000008,0,1,R924
Red,108009,802485952802,1,80022486235,308000008,1,1,R924
Red,108009,802485952811,0,80022486237,308000008,0,1,R926
Red,108009,802485952812,1,80022486237,308000008,1,1,R926
Red,108009,802485952821,0,80022486230,308000008,0,1,R827
Red,108009,802485952822,1,80022486230,308000008,1,1,R827
Red,108009,802485952831,0,80022486238,308000008,0,1,R824
Red,108009,802485952832,1,80022486238,308000008,1,1,R824
Red,108006,802485948401,0,80022486220,308000008,0,1,R807
Red,108006,802485948402,1,80022486220,308000008,1,1,R807
Red,108006,802485948411,0,80022486229,308000008,0,1,R806
Red,108006,802485948412,1,80022486229,308000008,1,1,R806
Red,108006,802485948421,0,80022486219,308000008,0,1,R903
Red,108006,802485948422,1,80022486219,308000008,1,1,R903
Red,108006,802485948441,0,80022486214,308000008,0,1,R901
Red,108006,802485948442,1,80022486214,308000008,1,1,R901
Red,108006,802485948451,0,80022486228,308000008,0,1,R808
Red,108006,802485948452,1,80022486228,308000008,1,1,R808
Red,108006,802485948461,0,80022486217,308000008,0,1,R902
Red,108006,802485948462,1,80022486217,308000008,1,1,R902
Red,108006,802485948471,0,80022486218,308000008,0,1,R904
Red,108006,802485948472,1,80022486218,308000008,1,1,R904
Red,108006,802485948481,0,80022486225,308000008,0,1,R809
Red,108006,802485948482,1,80022486225,308000008,1,1,R809
Red,108006,802485948491,0,80022486215,308000008,0,1,R908
Red,108006,802485948492,1,80022486215,308000008,1,1,R908
Red,108006,802485948501,0,80022486226,308000008,0,1,R905
Red,108006,802485948502,1,80022486226,308000008,1,1,R905
Red,108006,802485948511,0,80022486222,308000008,0,1,R804
Red,108006,802485948512,1,80022486222,308000008,1,1,R804
Red,108006,802485948521,0,80022486221,308000008,0,1,R907
Red,108006,802485948522,1,80022486221,308000008,1,1,R907
Red,108006,802485948531,0,80022486223,308000008,0,1,R802
Red,108006,802485948532,1,80022486223,308000008,1,1,R802
Red,108006,802485948541,0,80022486224,308000008,0,1,R803
Red,108006,802485948542,1,80022486224,308000008,1,1,R803
Red,108006,802485948551,0,80022486218,308000008,0,1,R810
Red,108006,802485948552,1,80022486218,308000008,1,1,R810
Red,108006,802485948561,0,80022486219,308000008,0,1,R901
Red,108006,802485948562,1,80022486219,308000008,1,1,R901
Red,108006,802485948571,0,80022486222,308000008,0,1,R817
Red,108006,802485948572,1,80022486222,308000008,1,1,R817
Red,108006,802485948581,0,80022486220,308000008,0,1,R807
Red,108006,802485948582,1,80022486220,308000008,1,1,R807
Red,108006,802485948591,0,80022486214,308000008,0,1,R805
Red,108006,802485948592,1,80022486214,308000008,1,1,R805
Red,108006,802485948601,0,80022486226,308000008,0,1,R809
Red,108006,802485948602,1,80022486226,308000008,1,1,R809
Red,108006,802485948611,0,80022486228,308000008,0,1,R909
Red,108006,802485948612,1,80022486228,308000008,1,1,R909
Red,108006,802485948621,0,80022486225,308000008,0,1,R902
Red,108006,802485948622,1,80022486225,308000008,1,1,R902
Red,108006,802485948631,0,80022486215,308000008,0,1,R908
Red,108006,802485948632,1,80022486215,308000008,1,1,R908
Red,108006,802485948641,0,80022486227,308000008,0,1,R903
Red,108006,802485948642,1,80022486227,308000008,1,1,R903
Red,108006,802485948651,0,80022486216,308000008,0,1,R904
Red,108006,802485948652,1,80022486216,308000008,1,1,R904
Red,108006,802485948661,0,80022486224,308000008,0,1,R906
Red,108006,802485948662,1,80022486224,308000008,1,1,R906
Red,108006,802485948671,0,80022486222,308000008,0,1,R811
Red,108006,802485948672,1,80022486222,308000008,1,1,R811
Red,108006,802485948681,0,80022486229,308000008,0,1,R911
Red,108006,802485948682,1,80022486229,308000008,1,1,R911
Red,108006,802485948691,0,80022486214,308000008,0,1,R805
Red,108006,802485948692,1,80022486214,308000008,1,1,R805
Red,108006,802485948701,0,80022486228,308000008,0,1,R907
Red,108006,802485948702,1,80022486228,308000008,1,1,R907
Red,108006,802485948711,0,80022486217,308000008,0,1,R804
Red,108006,802485948712,1,80022486217,308000008,1,1,R804
Red,108006,802485948721,0,80022486219,308000008,0,1,R806
Red,108006,802485948722,1,80022486219,308000008,1,1,R806
Red,108006,802485948731,0,80022486218,308000008,0,1,R807
Red,108006,802485948732,1,80022486218,308000008,1,1,R807
Red,108006,802485948741,0,80022486225,308000008,0,1,R909
Red,108006,802485948742,1,80022486225,308000008,1,1,R909
Red,108006,802485948751,0,80022486229,308000008,0,1,R806
Red,108006,802485948752,1,80022486229,308000008,1,1,R806
Red,108006,802485948761,0,80022486223,308000008,0,1,R802
Red,108006,802485948762,1,80022486223,308000008,1,1,R802
Red,108006,802485948771,0,80022486227,308000008,0,1,R814
Red,108006,802485948772,1,80022486227,308000008,1,1,R814
Red,108006,802485948781,0,80022486216,308000008,0,1,R912
Red,108006,802485948782,1,80022486216,308000008,1,1,R912
Red,108006,802485948791,0,80022486221,308000008,0,1,R808
Red,108006,802485948792,1,80022486221,308000008,1,1,R808
Red,108006,802485948801,0,80022486215,308000008,0,1,R810
Red,108006,802485948802,1,80022486215,308000008,1,1,R810
Red,108006,802485948811,0,80022486224,308000008,0,1,R913
Red,108006,802485948812,1,80022486224,308000008,1,1,R913
Red,108006,802485948821,0,80022486222,308000008,0,1,R910
Red,108006,802485948822,1,80022486222,308000008,1,1,R910
Red,108006,802485948831,0,80022486223,308000008,0,1,R809
Red,108006,802485948832,1,80022486223,308000008,1,1,R809
Red,108006,802485948841,0,80022486229,308000008,0,1,R911
Red,108006,802485948842,1,80022486229,308000008,1,1,R911
Red,108006,802485948851,0,80022486214,308000008,0,1,R908
Red,108006,802485948852,1,80022486214,308000008,1,1,R908
Red,108006,802485948861,0,80022486228,308000008,0,1,R815
Red,108006,802485948862,1,80022486228,308000008,1,1,R815
Red,108006,802485948871,0,80022486217,308000008,0,1,R811
Red,108006,802485948872,1,80022486217,308000008,1,1,R811
Red,108006,802485948881,0,80022486218,308000008,0,1,R816
Red,108006,802485948882,1,80022486218,308000008,1,1,R816
Red,108006,802485948891,0,80022486225,308000008,0,1,R909
