trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
75246129762,10:57:00,10:57:00,30381,9,"Harlem/Lake",0,40530
75246129763,10:33:00,10:33:00,30381,9,"Harlem/Lake",0,40530
75246129764,11:21:00,11:21:00,30381,9,"Harlem/Lake",0,40530
75246129765,12:57:00,12:57:00,30381,9,"Harlem/Lake",0,40530
75246129766,11:45:00,11:45:00,30381,9,"Harlem/Lake",0,40530
75246129767,13:21:00,13:21:00,30381,9,"Harlem/Lake",0,40530
75246129768,13:45:00,13:45:00,30381,9,"Harlem/Lake",0,40530
75246129769,15:09:00,15:09:00,30381,9,"Harlem/Lake",0,31513
75246129770,14:21:00,14:21:00,30381,9,"Harlem/Lake",0,31513
75246129771,14:45:00,14:45:00,30381,9,"Harlem/Lake",0,31513
75246129772,16:51:00,16:51:00,30381,9,"Harlem/Lake",0,31513
75246129773,15:31:00,15:31:00,30381,9,"Harlem/Lake",0,31513
75246129774,15:51:00,15:51:00,30381,9,"Harlem/Lake",0,31513
75246129775,17:11:00,17:11:00,30381,9,"Harlem/Lake",0,31513
75246129776,18:41:00,18:41:00,30381,9,"Harlem/Lake",0,40530
75246129777,17:41:00,17:41:00,30381,9,"Harlem/Lake",0,40530
75246129778,19:45:00,19:45:00,30381,9,"Harlem/Lake",0,40530
75246129779,18:21:00,18:21:00,30381,9,"Harlem/Lake",0,40530
75246129780,19:21:00,19:21:00,30381,9,"Harlem/Lake",0,40530
75246129781,20:09:00,20:09:00,30381,9,"Harlem/Lake",0,40530
75246129782,20:57:00,20:57:00,30381,9,"Harlem/Lake",0,40530
75246129783,20:33:00,20:33:00,30381,9,"Harlem/Lake",0,40530
75246129784,22:36:00,22:36:00,30381,9,"Harlem/Lake",0,40530
75246129785,21:33:00,21:33:00,30381,9,"Harlem/Lake",0,31513
75246129786,21:57:00,21:57:00,30381,9,"Harlem/Lake",0,31513
75246129787,23:06:00,23:06:00,30381,9,"Harlem/Lake",0,40530
75246129788,09:41:00,09:41:00,30381,9,"Harlem/Lake",0,31513
75246129789,23:36:00,23:36:00,30381,9,"Harlem/Lake",0,40530
75246129790,00:36:00,00:36:00,30381,9,"Harlem/Lake",0,40530
75246129816,16:21:00,16:21:00,30381,9,"Harlem/Lake",0,40530
75246129817,16:41:00,16:41:00,30381,9,"Harlem/Lake",0,40530
75246129818,17:31:00,17:31:00,30381,9,"Harlem/Lake",0,31513
75246129819,19:33:00,19:33:00,30381,9,"Harlem/Lake",0,31513
75246129820,17:01:00,17:01:00,30381,9,"Harlem/Lake",0,40530
75246129821,18:11:00,18:11:00,30381,9,"Harlem/Lake",0,31513
75246129822,19:11:00,19:11:00,30381,9,"Harlem/Lake",0,31513
75246129823,18:31:00,18:31:00,30381,9,"Harlem/Lake",0,31513
75246129824,18:51:00,18:51:00,30381,9,"Harlem/Lake",0,31513
75246129825,19:57:00,19:57:00,30381,9,"Harlem/Lake",0,31513
75246129826,20:21:00,20:21:00,30381,9,"Harlem/Lake",0,31513
75246129827,21:21:00,21:21:00,30381,9,"Harlem/Lake",0,40530
75246129828,20:45:00,20:45:00,30381,9,"Harlem/Lake",0,31513
75246129829,21:45:00,21:45:00,30381,9,"Harlem/Lake",0,40530
75246129830,22:51:00,22:51:00,30381,9,"Harlem/Lake",0,31513
75246129831,23:51:00,23:51:00,30381,9,"Harlem/Lake",0,31513
75246129832,00:21:00,00:21:00,30381,9,"Harlem/Lake",0,31513
75246129833,00:51:00,00:51:00,30381,9,"Harlem/Lake",0,31513
75246129834,23:21:00,23:21:00,30381,9,"Harlem/Lake",0,31513
75246129801,08:31:00,08:31:00,30381,9,"Harlem/Lake",0,40530
75246129802,10:21:00,10:21:00,30381,9,"Harlem/Lake",0,31513
75246129803,09:11:00,09:11:00,30381,9,"Harlem/Lake",0,40530
75246129804,11:09:00,11:09:00,30381,9,"Harlem/Lake",0,31513
75246129805,10:01:00,10:01:00,30381,9,"Harlem/Lake",0,31513
75246129806,10:45:00,10:45:00,30381,9,"Harlem/Lake",0,31513
75246129807,13:09:00,13:09:00,30381,9,"Harlem/Lake",0,31513
75246129808,11:33:00,11:33:00,30381,9,"Harlem/Lake",0,31513
75246129809,12:21:00,12:21:00,30381,9,"Harlem/Lake",0,31513
75246129810,12:45:00,12:45:00,30381,9,"Harlem/Lake",0,31513
75246129811,15:41:00,15:41:00,30381,9,"Harlem/Lake",0,40530
75246129812,14:57:00,14:57:00,30381,9,"Harlem/Lake",0,40530
75246129813,13:33:00,13:33:00,30381,9,"Harlem/Lake",0,31513
75246129814,14:33:00,14:33:00,30381,9,"Harlem/Lake",0,40530
75246129815,15:21:00,15:21:00,30381,9,"Harlem/Lake",0,40530
75246129868,08:07:30,08:07:30,30382,20,"Cottage Grove",0,60167
75246129869,08:17:30,08:17:30,30382,20,"Ashland/63rd",0,60167
75246129870,08:41:00,08:41:00,30381,9,"Harlem/Lake",0,31513
75246129871,15:17:30,15:17:30,30382,20,"Cottage Grove",0,60167
75246129872,09:31:00,09:31:00,30381,9,"Harlem/Lake",0,40530
75246129873,16:37:30,16:37:30,30382,20,"Cottage Grove",0,60167
75246129874,17:27:30,17:27:30,30382,20,"Ashland/63rd",0,60167
75246129875,16:27:30,16:27:30,30382,20,"Ashland/63rd",0,60167
75246129876,17:37:30,17:37:30,30382,20,"Cottage Grove",0,60167
75246129877,17:51:00,17:51:00,30381,9,"Harlem/Lake",0,31513
75246129837,14:57:30,14:57:30,30382,20,"Cottage Grove",0,60167
75246129838,01:21:00,01:21:00,30381,9,"Harlem/Lake",0,31513
75246129839,05:52:30,05:52:30,30382,20,"Ashland/63rd",0,60167
75246129840,14:13:30,14:13:30,30382,20,"Cottage Grove",0,60167
75246129841,05:37:30,05:37:30,30382,20,"Cottage Grove",0,60167
75246129842,22:21:00,22:21:00,30381,9,"Harlem/Lake",0,31513
75246129844,10:11:00,10:11:00,30381,9,"Harlem/Lake",0,40530
75246129845,04:21:00,04:21:00,30381,9,"Harlem/Lake",0,40530
75246129846,08:27:30,08:27:30,30382,20,"Cottage Grove",0,60167
75246129847,08:47:30,08:47:30,30382,20,"Cottage Grove",0,60167
75246129848,14:25:30,14:25:30,30382,20,"Ashland/63rd",0,60167
75246129849,14:37:30,14:37:30,30382,20,"Cottage Grove",0,60167
75246129850,13:57:00,13:57:00,30381,9,"Harlem/Lake",0,31513
75246129851,17:21:00,17:21:00,30381,9,"Harlem/Lake",0,40530
75246129852,09:17:30,09:17:30,30382,20,"Ashland/63rd",0,60167
75246129853,09:51:00,09:51:00,30381,9,"Harlem/Lake",0,40530
75246129854,16:31:00,16:31:00,30381,9,"Harlem/Lake",0,31513
75246129855,18:07:30,18:07:30,30382,20,"Ashland/63rd",0,60167
75246129856,19:01:00,19:01:00,30381,9,"Harlem/Lake",0,40530
75246129857,11:57:00,11:57:00,30381,9,"Harlem/Lake",0,31513
75246129858,11:01:30,11:01:30,30382,20,"Cottage Grove",0,60167
75246129859,21:09:00,21:09:00,30381,9,"Harlem/Lake",0,31513
75246129860,14:09:00,14:09:00,30381,9,"Harlem/Lake",0,40530
75246129861,12:09:00,12:09:00,30381,9,"Harlem/Lake",0,40530
75246129862,13:01:30,13:01:30,30382,20,"Cottage Grove",0,60167
75246129863,12:13:30,12:13:30,30382,20,"Cottage Grove",0,60167
75246129864,19:49:30,19:49:30,30382,20,"Cottage Grove",0,60167
75246129865,07:07:30,07:07:30,30382,20,"Cottage Grove",0,60167
75246129866,09:21:00,09:21:00,30381,9,"Harlem/Lake",0,31513
75246129867,08:51:00,08:51:00,30381,9,"Harlem/Lake",0,40530
75246129924,12:49:30,12:49:30,30382,20,"Ashland/63rd",0,60167
75246129925,13:25:30,13:25:30,30382,20,"Cottage Grove",0,60167
75246129926,13:49:30,13:49:30,30382,20,"Cottage Grove",0,60167
75246129927,15:52:30,15:52:30,30382,20,"Cottage Grove",0,60167
75246129928,14:25:30,14:25:30,30382,20,"Ashland/63rd",0,60167
75246129929,14:49:30,14:49:30,30382,20,"Ashland/63rd",0,60167
75246129930,15:25:30,15:25:30,30382,20,"Cottage Grove",0,60167
75246129931,16:37:30,16:37:30,30382,20,"Ashland/63rd",0,60167
75246129932,17:22:30,17:22:30,30382,20,"Cottage Grove",0,60167
75246129933,17:52:30,17:52:30,30382,20,"Cottage Grove",0,60167
75246129934,18:37:30,18:37:30,30382,20,"Ashland/63rd",0,60167
75246129935,19:07:30,19:07:30,30382,20,"Ashland/63rd",0,60167
75246129936,19:37:30,19:37:30,30382,20,"Ashland/63rd",0,60167
75246129937,20:07:30,20:07:30,30382,20,"Ashland/63rd",0,60167
75246129938,20:37:30,20:37:30,30382,20,"Ashland/63rd",0,60167
75246129939,21:07:30,21:07:30,30382,20,"Ashland/63rd",0,60167
75246129940,21:37:30,21:37:30,30382,20,"Ashland/63rd",0,60167
75246129941,22:07:30,22:07:30,30382,20,"Ashland/63rd",0,60167
75246129942,22:37:30,22:37:30,30382,20,"Ashland/63rd",0,60167
75246129943,23:07:30,23:07:30,30382,20,"Ashland/63rd",0,60167
75246129878,18:01:00,18:01:00,30381,9,"Harlem/Lake",0,40530
75246129879,16:11:00,16:11:00,30381,9,"Harlem/Lake",0,31513
75246129880,16:01:00,16:01:00,30381,9,"Harlem/Lake",0,40530
75246129881,05:36:00,05:36:00,30381,9,"Harlem/Lake",0,31513
75246129914,07:22:30,07:22:30,30382,20,"Ashland/63rd",0,60167
75246129915,07:52:30,07:52:30,30382,20,"Ashland/63rd",0,60167
75246129916,08:22:30,08:22:30,30382,20,"Ashland/63rd",0,60167
75246129917,08:52:30,08:52:30,30382,20,"Ashland/63rd",0,60167
75246129918,09:37:30,09:37:30,30382,20,"Cottage Grove",0,60167
75246129919,10:22:30,10:22:30,30382,20,"Ashland/63rd",0,60167
75246129920,10:49:30,10:49:30,30382,20,"Ashland/63rd",0,60167
75246129921,11:25:30,11:25:30,30382,20,"Cottage Grove",0,60167
75246129922,11:49:30,11:49:30,30382,20,"Cottage Grove",0,60167
75246129923,12:25:30,12:25:30,30382,20,"Ashland/63rd",0,60167
75246129973,15:13:30,15:13:30,30382,20,"Ashland/63rd",0,60167
75246129974,16:07:30,16:07:30,30382,20,"Ashland/63rd",0,60167
75246129975,16:52:30,16:52:30,30382,20,"Cottage Grove",0,60167
75246129976,18:07:30,18:07:30,30382,20,"Ashland/63rd",0,60167
75246129977,17:07:30,17:07:30,30382,20,"Ashland/63rd",0,60167
75246129978,17:37:30,17:37:30,30382,20,"Ashland/63rd",0,60167
75246129979,18:22:30,18:22:30,30382,20,"Cottage Grove",0,60167
75246129980,18:52:30,18:52:30,30382,20,"Cottage Grove",0,60167
75246129981,19:22:30,19:22:30,30382,20,"Cottage Grove",0,60167
75246129982,19:52:30,19:52:30,30382,20,"Cottage Grove",0,60167
75246129944,01:07:30,01:07:30,30382,20,"Ashland/63rd",0,60167
75246129945,23:37:30,23:37:30,30382,20,"Ashland/63rd",0,60167
75246129946,24:07:30,24:07:30,30382,20,"Ashland/63rd",0,60167
75246129947,00:37:30,00:37:30,30382,20,"Ashland/63rd",0,60167
75246129948,07:37:30,07:37:30,30382,20,"Cottage Grove",0,60167
75246129949,08:07:30,08:07:30,30382,20,"Cottage Grove",0,60167
75246129950,01:37:30,01:37:30,30382,20,"Ashland/63rd",0,60167
75246129951,11:13:30,11:13:30,30382,20,"Ashland/63rd",0,60167
75246129952,07:07:30,07:07:30,30382,20,"Cottage Grove",0,60167
75246129953,08:37:30,08:37:30,30382,20,"Cottage Grove",0,60167
75246129954,09:52:30,09:52:30,30382,20,"Ashland/63rd",0,60167
75246129955,10:07:30,10:07:30,30382,20,"Cottage Grove",0,60167
75246129956,09:07:30,09:07:30,30382,20,"Cottage Grove",0,60167
75246129957,09:22:30,09:22:30,30382,20,"Ashland/63rd",0,60167
75246129958,11:37:30,11:37:30,30382,20,"Ashland/63rd",0,60167
75246129959,12:01:30,12:01:30,30382,20,"Ashland/63rd",0,60167
75246129960,10:37:30,10:37:30,30382,20,"Cottage Grove",0,60167
75246129961,11:01:30,11:01:30,30382,20,"Cottage Grove",0,60167
75246129962,14:13:30,14:13:30,30382,20,"Cottage Grove",0,60167
75246129963,12:13:30,12:13:30,30382,20,"Cottage Grove",0,60167
75246129964,12:37:30,12:37:30,30382,20,"Cottage Grove",0,60167
75246129965,13:01:30,13:01:30,30382,20,"Cottage Grove",0,60167
75246129966,13:13:30,13:13:30,30382,20,"Ashland/63rd",0,60167
75246129967,13:37:30,13:37:30,30382,20,"Ashland/63rd",0,60167
75246129968,15:37:30,15:37:30,30382,20,"Ashland/63rd",0,60167
75246129969,14:01:30,14:01:30,30382,20,"Ashland/63rd",0,60167
75246129970,14:37:30,14:37:30,30382,20,"Cottage Grove",0,60167
75246129971,15:01:30,15:01:30,30382,20,"Cottage Grove",0,60167
75246129972,16:22:30,16:22:30,30382,20,"Cottage Grove",0,60167
75246130006,07:51:00,07:51:00,30381,9,"Harlem/Lake",0,40530
75246130007,08:21:00,08:21:00,30381,9,"Harlem/Lake",0,40530
75246130008,09:36:00,09:36:00,30381,9,"Harlem/Lake",0,31513
75246130009,10:06:00,10:06:00,30381,9,"Harlem/Lake",0,31513
75246130010,10:51:00,10:51:00,30381,9,"Harlem/Lake",0,40530
75246130011,11:06:00,11:06:00,30381,9,"Harlem/Lake",0,31513
75246130012,10:21:00,10:21:00,30381,9,"Harlem/Lake",0,40530
75246130013,11:34:00,11:34:00,30381,9,"Harlem/Lake",0,31513
75246130014,11:58:00,11:58:00,30381,9,"Harlem/Lake",0,31513
75246130015,12:10:00,12:10:00,30381,9,"Harlem/Lake",0,40530
75246130016,12:34:00,12:34:00,30381,9,"Harlem/Lake",0,40530
75246130017,12:58:00,12:58:00,30381,9,"Harlem/Lake",0,40530
75246130018,13:10:00,13:10:00,30381,9,"Harlem/Lake",0,31513
75246130019,14:58:00,14:58:00,30381,9,"Harlem/Lake",0,40530
75246130020,13:34:00,13:34:00,30381,9,"Harlem/Lake",0,31513
75246130021,15:34:00,15:34:00,30381,9,"Harlem/Lake",0,31513
75246130022,14:10:00,14:10:00,30381,9,"Harlem/Lake",0,40530
75246130023,14:34:00,14:34:00,30381,9,"Harlem/Lake",0,40530
75246130024,13:58:00,13:58:00,30381,9,"Harlem/Lake",0,31513
75246130025,15:58:00,15:58:00,30381,9,"Harlem/Lake",0,31513
75246129983,20:52:30,20:52:30,30382,20,"Cottage Grove",0,60167
75246129984,20:22:30,20:22:30,30382,20,"Cottage Grove",0,60167
75246129985,22:52:30,22:52:30,30382,20,"Cottage Grove",0,60167
75246129986,22:22:30,22:22:30,30382,20,"Cottage Grove",0,60167
75246129987,21:52:30,21:52:30,30382,20,"Cottage Grove",0,60167
75246129988,23:22:30,23:22:30,30382,20,"Cottage Grove",0,60167
75246129989,23:52:30,23:52:30,30382,20,"Cottage Grove",0,60167
75246129990,21:22:30,21:22:30,30382,20,"Cottage Grove",0,60167
75246129991,01:22:30,01:22:30,30382,20,"Cottage Grove",0,60167
75246129993,24:22:30,24:22:30,30382,20,"Cottage Grove",0,60167
75246129994,00:52:30,00:52:30,30382,20,"Cottage Grove",0,60167
75246130001,08:51:00,08:51:00,30381,9,"Harlem/Lake",0,40530
75246130002,09:06:00,09:06:00,30381,9,"Harlem/Lake",0,31513
75246130004,06:51:00,06:51:00,30381,9,"Harlem/Lake",0,40530
75246130005,07:21:00,07:21:00,30381,9,"Harlem/Lake",0,40530
75246130056,14:22:00,14:22:00,30381,9,"Harlem/Lake",0,31513
75246130057,11:21:00,11:21:00,30381,9,"Harlem/Lake",0,40530
75246130058,12:22:00,12:22:00,30381,9,"Harlem/Lake",0,31513
75246130059,15:22:00,15:22:00,30381,9,"Harlem/Lake",0,40530
75246130060,16:22:00,16:22:00,30381,9,"Harlem/Lake",0,31513
75246130061,13:46:00,13:46:00,30381,9,"Harlem/Lake",0,40530
75246130062,14:46:00,14:46:00,30381,9,"Harlem/Lake",0,31513
75246130063,15:46:00,15:46:00,30381,9,"Harlem/Lake",0,40530
75246130064,20:21:00,20:21:00,30381,9,"Harlem/Lake",0,31513
75246130065,16:51:00,16:51:00,30381,9,"Harlem/Lake",0,31513
75246130026,16:36:00,16:36:00,30381,9,"Harlem/Lake",0,40530
75246130027,15:10:00,15:10:00,30381,9,"Harlem/Lake",0,31513
75246130028,16:10:00,16:10:00,30381,9,"Harlem/Lake",0,40530
75246130029,17:06:00,17:06:00,30381,9,"Harlem/Lake",0,40530
75246130030,17:21:00,17:21:00,30381,9,"Harlem/Lake",0,31513
75246130031,17:51:00,17:51:00,30381,9,"Harlem/Lake",0,31513
75246130032,20:36:00,20:36:00,30381,9,"Harlem/Lake",0,40530
75246130033,20:06:00,20:06:00,30381,9,"Harlem/Lake",0,40530
75246130034,21:06:00,21:06:00,30381,9,"Harlem/Lake",0,40530
75246130035,18:06:00,18:06:00,30381,9,"Harlem/Lake",0,40530
75246130036,18:36:00,18:36:00,30381,9,"Harlem/Lake",0,40530
75246130037,19:36:00,19:36:00,30381,9,"Harlem/Lake",0,40530
75246130038,22:06:00,22:06:00,30381,9,"Harlem/Lake",0,40530
75246130039,21:36:00,21:36:00,30381,9,"Harlem/Lake",0,40530
75246130040,22:36:00,22:36:00,30381,9,"Harlem/Lake",0,40530
75246130041,24:06:00,24:06:00,30381,9,"Harlem/Lake",0,40530
75246130042,00:36:00,00:36:00,30381,9,"Harlem/Lake",0,40530
75246130043,23:06:00,23:06:00,30381,9,"Harlem/Lake",0,40530
75246130044,23:36:00,23:36:00,30381,9,"Harlem/Lake",0,40530
75246130045,08:06:00,08:06:00,30381,9,"Harlem/Lake",0,31513
75246130046,01:06:00,01:06:00,30381,9,"Harlem/Lake",0,40530
75246130047,07:06:00,07:06:00,30381,9,"Harlem/Lake",0,31513
75246130048,07:36:00,07:36:00,30381,9,"Harlem/Lake",0,31513
75246130049,08:36:00,08:36:00,30381,9,"Harlem/Lake",0,31513
75246130050,09:21:00,09:21:00,30381,9,"Harlem/Lake",0,40530
75246130051,10:36:00,10:36:00,30381,9,"Harlem/Lake",0,31513
75246130052,09:51:00,09:51:00,30381,9,"Harlem/Lake",0,40530
75246130053,13:22:00,13:22:00,30381,9,"Harlem/Lake",0,40530
75246130054,11:46:00,11:46:00,30381,9,"Harlem/Lake",0,40530
75246130055,12:46:00,12:46:00,30381,9,"Harlem/Lake",0,31513
75246130081,01:21:00,01:21:00,30381,9,"Harlem/Lake",0,31513
75246130082,06:36:00,06:36:00,30381,9,"Harlem/Lake",0,31513
75246130083,06:21:00,06:21:00,30381,9,"Harlem/Lake",0,40530
75246130084,06:06:00,06:06:00,30381,9,"Harlem/Lake",0,31513
75246130085,06:52:30,06:52:30,30382,20,"Ashland/63rd",0,60167
75246130086,06:37:30,06:37:30,30382,20,"Cottage Grove",0,60167
75246130087,05:51:00,05:51:00,30381,9,"Harlem/Lake",0,40530
75246130088,05:21:00,05:21:00,30381,9,"Harlem/Lake",0,40530
75246130089,05:52:30,05:52:30,30382,20,"Ashland/63rd",0,60167
75246130090,06:07:30,06:07:30,30382,20,"Cottage Grove",0,60167
75246130092,06:22:30,06:22:30,30382,20,"Ashland/63rd",0,60167
75246130093,05:37:30,05:37:30,30382,20,"Cottage Grove",0,60167
75246130094,05:36:00,05:36:00,30381,9,"Harlem/Lake",0,31513
75246130118,07:46:00,07:46:00,30381,9,"Harlem/Lake",0,40530
75246130119,09:01:30,09:01:30,30382,20,"Cottage Grove",0,60167
75246130120,09:58:00,09:58:00,30381,9,"Harlem/Lake",0,31513
75246130121,11:13:30,11:13:30,30382,20,"Ashland/63rd",0,60167
75246130122,12:10:00,12:10:00,30381,9,"Harlem/Lake",0,40530
